V0_LATITUDE,V0_LONGITUDE,V1_LATITUDE,V1_LONGITUDE,V2_LATITUDE,V2_LONGITUDE,V3_LATITUDE,V3_LONGITUDE,MG_WT,AL_WT,SI_WT,FE_WT,NA_WT,O_WT,TI_WT,CA_WT,chi2
-75.9145,-84.4814,-81.4675,-83.4387,-80.9306,-79.1399,-75.4067,-81.7455,3.5704445,7.61478731,9.68864991,1.46137816,3.05385329,45.0,18.78706923,10.82381759,2.870575
-83.3718,151.2,-88.6986,118.642,-88.4671,157.036,-82.886,158.196,5.0,14.0,20.5,5.0,0.5,45.0,1.0,9.0,1.533494
88.8276,55.8231,84.2559,13.3804,84.0956,20.4103,89.0825,93.566,6.59004299,16.10335952,21.30658871,1.00000143,4.99999514,45.0,1.22e-05,5.00000005,1.434135
-68.2351,-84.1753,-73.7949,-83.1742,-73.2678,-80.8331,-67.7343,-82.3597,7.5620043,19.227084,19.9698033,1.0000102,2.24108652,45.0,5.34e-06,5.00000635,2.161716
87.0662,-84.0813,82.1719,-82.1039,81.632,-77.7749,87.6601,-71.8299,0.67832888,5.00000821,16.24437225,2.56138492,4.99999966,45.0,5.51590683,19.99999925,2.378932
71.9606,-18.9578,66.2744,-19.7481,66.2266,-17.7119,71.8991,-16.3418,7.14060618,17.3016803,21.53294299,1.00000001,3.0247683,45.0,1.91e-06,5.00000031,2.781309
-34.0157,-168.734,-39.6926,-168.306,-39.2019,-167.208,-33.5647,-167.683,10.52139802,13.70841398,22.28638051,1.0,2.48380614,45.0,1e-06,5.00000035,2.695776
71.5882,-105.831,66.0395,-107.251,65.5587,-105.692,71.0786,-103.885,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
79.4419,101.853,73.7937,101.798,73.7786,104.278,79.4192,105.588,7.66229459,19.99999999,17.87504,1.0000054,3.46265585,45.0,2.69e-06,5.00000148,2.22519
88.8602,155.058,83.4795,-166.779,83.5993,-161.248,88.3768,173.351,0.18301987,19.99999832,0.09837595,14.56982404,0.94506329,45.0,14.20367304,5.00004548,1.131288
88.9103,-2.3539,83.1982,-13.52,83.1098,-6.1865,88.4524,31.1476,7.04648811,19.72978598,18.69186346,1.00000022,3.53185076,45.0,1e-06,5.00001048,2.154293
-63.2536,-147.256,-68.7983,-146.301,-68.2076,-144.443,-62.6781,-145.696,4.74341542,6.00987483,17.61469704,1.36204811,4.99980071,45.0,0.2799955,19.99016838,1.696969
-50.1264,-55.3179,-55.7309,-54.5189,-55.2071,-53.2858,-49.6386,-54.2058,8.25387392,17.40945959,21.92017027,1.0000002,1.41649385,45.0,2.1e-06,5.00000006,1.748996
-56.6645,-53.1786,-62.2465,-52.1564,-61.6834,-50.6996,-56.1364,-51.9082,9.02682991,19.99993301,18.31637564,1.00000861,1.65674023,45.0,1.43e-06,5.00011117,2.162995
72.3146,-164.192,66.7899,-166.362,66.2157,-164.671,71.7091,-162.14,3.84249959,9.40077219,11.76168666,1.00001296,1.69670333,45.0,9.11160661,18.18671866,3.379076
87.7158,140.558,86.833,26.7095,86.5405,38.1189,88.1799,155.617,1.96616157,8.71176977,14.63319618,2.72688609,4.99999998,45.0,1.96217063,19.99981577,1.420435
79.3928,-59.0767,73.8665,-56.3783,74.4172,-53.9089,79.9578,-55.4009,7.9062543,17.65463213,21.36301524,1.00000359,2.0760936,45.0,1.01e-06,5.00000015,3.042678
-75.3007,2.5592,-80.8701,-0.8698,-81.3106,3.4908,-75.7001,5.3507,3.68,16.49,16.89,7.81,1.95263076,45.0,0.72262471,5.98512808,1.618991281100728
86.0847,136.035,80.4611,131.609,80.4013,135.668,85.9428,145.508,4.75610793,11.35498544,15.4767441,1.05144447,2.34455862,45.0,0.01812633,19.99803312,2.158501
-86.9343,-145.486,-89.049,45.891,-88.3849,71.6229,-86.4948,-132.611,6.00332481,13.38395033,16.74363432,1.00001059,4.6219205,45.0,5.79968228,7.44747717,2.266124
53.9393,-175.276,48.308,-175.681,47.9383,-174.585,53.5434,-174.052,5.08635697,17.46336137,18.53216629,1.0000006,2.79404609,45.0,6.99e-05,10.12399876,1.689794
88.9062,-159.412,85.1589,-53.5463,85.3179,-46.299,89.0956,-124.59,5.18207093,17.87697982,18.52287591,2.27886472,4.99999465,45.0,0.05290435,6.08630962,1.969684
-53.2803,-112.716,-58.8203,-111.68,-58.1835,-110.358,-52.6671,-111.514,3.56079308,8.98473545,15.20139259,1.41708929,5.0,45.0,0.83599082,19.99999878,2.543201
89.0808,-144.608,85.9985,-9.4584,85.65,1.01,89.0623,-90.526,4.20953598,13.27388387,25.37751834,1.00000022,4.99999396,45.0,0.91488258,5.22418506,1.485215
89.1806,-143.288,84.1156,-74.0756,84.1685,-67.4466,89.7824,-98.1504,2.62861063,5.6741157,6.02286462,9.90721594,4.99997523,45.0,5.76721855,19.99999933,1.712855
-83.4736,123.971,-88.9361,100.253,-89.4994,157.846,-83.9915,130.696,0.00133818,17.79374449,0.09901406,3.22628602,4.49420584,45.0,9.38543946,19.99997195,2.372762
83.3495,157.119,77.7258,159.434,77.4052,163.069,83.0336,163.822,0.08014097,12.32875809,12.6996761,2.19524496,4.99999331,45.0,2.69619067,19.9999959,1.87193
88.8351,35.4376,84.7114,-7.4196,84.5235,0.5647,89.0698,76.1307,1.49782434,5.00855164,6.20928378,2.11346748,4.61494055,45.0,19.41608892,16.13984329,3.047252
73.0551,-133.524,67.4912,-134.67,67.0479,-133.018,72.5853,-131.401,5.61591956,17.62126628,23.25170728,1.00000051,2.51110428,45.0,2.05e-06,5.00000003,1.706759
72.0908,121.2894,66.6099,122.7809,67.1603,124.2799,72.6506,123.2393,2.6,18.16,15.87,10.93,2.3787829,45.0,10.37227231,11.84665415,3.198450376762355
-55.5028,162.387,-61.1158,163.096,-60.5307,164.749,-54.9408,163.84,10.70980726,16.60418497,19.20901447,1.00001648,2.47697365,45.0,1.31e-06,5.00000186,1.546609
89.0327,80.4906,84.2849,141.947,84.4657,149.495,88.6518,114.636,1.05e-06,5.00000147,6.02249893,9.64630949,4.99999869,45.0,9.33121019,19.99998019,2.986197
88.1707,-97.4766,87.1333,105.583,87.0478,118.922,88.3108,-75.8264,4.25993263,9.61697867,11.38939603,3.54560691,4.99999884,45.0,1.18808716,19.99999975,2.128879
-39.6437,-168.965,-45.2945,-168.471,-44.77,-167.307,-39.1536,-167.868,9.2332268,13.43870436,23.48458443,1.0,2.84348051,45.0,1.34e-06,5.00000256,2.706203
87.5797,28.0261,82.0515,11.9959,81.9323,17.2067,87.2201,41.9131,6.26938337,16.38443438,20.52535478,1.0000004,2.67076173,45.0,1.44e-06,8.1500639,1.375526
-78.574,-112.298,-84.1425,-111.899,-83.6394,-105.599,-78.1017,-108.909,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
82.9472,-53.4276,77.3975,-55.9744,76.7852,-52.8018,82.2823,-48.1969,3.34825729,10.44026545,16.11990957,1.68582656,2.58743453,45.0,0.81836789,19.99993872,1.401139
79.2693,47.1208,73.5509,46.5601,73.5106,49.5099,79.2107,51.6197,7.65,11.73,22.64,3.49,2.6221555,45.0,8.2710442,11.05124711,2.680888892369117
-57.612,73.3016,-63.1884,74.3718,-62.6611,75.898,-57.1096,74.6333,0.94673251,12.9702726,22.0130392,3.35652059,1.37,45.0,1.06348619,12.48114823,2.596661
89.8461,-79.9032,84.6889,-61.4745,84.0896,-53.8986,88.9855,-14.9806,0.6485435,16.2240208,10.68434502,1.02690139,4.999952,45.0,1.41623924,19.99999806,2.666656
-64.8755,-74.6679,-70.3843,-76.5277,-71.0092,-74.5062,-65.4954,-73.053,5.49364178,19.45788967,21.30534418,1.00000001,2.743123,45.0,1e-06,5.00000036,1.719777
88.6417,177.703,83.1849,172.09,83.7019,177.567,88.908,-146.043,6.34427469,19.9999946,14.3304223,1.00000109,1.02e-06,45.0,8.32530625,5.00000005,1.491179
-51.0374,-147.506,-56.6179,-146.781,-56.0432,-145.467,-50.4836,-146.307,4.08315308,5.40757292,17.45000225,1.62547848,4.9999663,45.0,1.4338373,19.99998967,3.38881
-73.2504,112.455,-78.9266,113.368,-78.5756,117.387,-72.9288,115.185,1.04434606,19.98619176,0.72896046,19.16209143,1.94388827,45.0,6.4928687,5.64165333,1.964659
-74.6968,-84.1591,-80.25,-83.067,-79.7137,-79.2877,-74.1888,-81.6356,3.92232251,9.17954271,11.82693439,1.14175497,2.60498577,45.0,18.58333234,7.7411273,2.84036
-55.0238,-55.4213,-60.6127,-54.4866,-60.0636,-53.0964,-54.5096,-54.1983,8.66029136,17.89583759,21.23599281,1.00001157,1.20785984,45.0,6.82e-06,5.00000001,1.958489
69.4669,-12.4503,63.8195,-13.7296,63.4321,-11.8993,69.0484,-10.2104,5.37727655,8.84251994,14.47571183,2.43351679,3.39446204,45.0,0.47651286,20.0,2.402335
72.6449,-133.522,67.0806,-134.646,66.6383,-133.022,72.1763,-131.446,5.94758663,18.22223372,22.70447471,1.00000915,2.12568042,45.0,1.41e-05,5.00000128,1.613403
-53.3031,-169.748,-58.902,-169.083,-58.3253,-167.606,-52.7505,-168.428,9.00392294,11.56556515,25.76201515,1.00000076,2.66835807,45.0,2.11e-06,5.00013582,1.923351
88.203,46.4269,86.6037,-111.997,87.1486,-98.823,88.9407,67.069,5.12009116,19.99561832,18.88397407,1.00015985,4.99991921,45.0,6.16e-05,5.00017577,1.658105
-78.964,-175.726,-84.5146,-177.696,-83.9805,-170.158,-78.427,-171.837,2.9915732,5.65777531,8.99225805,2.2182793,1.59892391,45.0,19.85062519,13.69056505,2.194021
84.0053,-77.3908,78.4975,-81.728,77.9641,-78.7192,83.413,-72.284,2.21607335,6.2340952,12.93943185,3.93244975,4.99997759,45.0,4.67797397,19.99999829,2.208843
71.6374,-78.65,66.1419,-76.6615,66.7528,-75.0455,72.2527,-76.5995,6.41956758,12.37024998,15.77758148,1.36271791,1.45537352,45.0,0.1118848,17.50262472,2.027313
88.6675,46.6771,84.0229,11.9268,83.8681,18.7242,89.0511,78.1158,3.85266542,6.89213594,12.10505342,4.78186603,4.519529,45.0,2.84909397,19.99965621,1.478484
-53.0998,-58.8455,-57.953,-59.0624,-58.5995,-57.8245,-52.4637,-57.749,4.48376428,9.85528495,14.81003093,1.3362279,4.11335781,45.0,0.40133427,19.99999987,2.577592
89.2614,-32.5973,86.153,123.34,86.2871,136.871,88.7516,12.8048,5.0,14.0,20.5,5.0,0.5,45.0,1.0,9.0,1.516198
-47.4603,-113.679,-53.0262,-112.799,-52.4086,-111.61,-46.8697,-112.57,2.04766555,5.00004039,5.34515075,2.02724512,1.52073226,45.0,19.14988241,19.90928352,2.210848
78.0339,-163.858,72.5317,-167.139,71.9469,-165.013,77.4086,-161.051,3.87166668,11.8219791,14.44855846,1.24661607,3.35867678,45.0,0.25250304,19.99999988,3.436109
77.8817,-16.3622,72.2061,-17.8555,72.1446,-15.2224,77.7933,-12.5907,7.18551048,19.99999912,19.1532245,1.02915663,2.63210798,45.0,1.01e-06,5.00000028,3.023261
0.9019,-66.0141,-4.86,-66.0011,-4.809,-65.1053,0.9201,-65.1184,4.61360077,9.00435448,12.74563971,2.83814383,4.10203987,45.0,1.69622137,19.99999996,2.427096
-60.7289,-55.5966,-66.3018,-54.4499,-65.7264,-52.7834,-60.188,-54.1859,6.60708451,17.67986205,23.38281397,1.00000008,1.33023267,45.0,6.11e-06,5.00000062,1.999965
88.1141,179.99,86.0771,-54.6936,86.2835,-45.9616,88.6088,-166.811,4.23318694,8.86897346,9.65521771,1.46834914,3.92082896,45.0,19.47482614,7.37861764,2.321404
-79.6649,-173.589,-85.216,-167.995,-84.6745,-161.358,-79.208,-170.063,8.0753889,17.07737936,23.56160866,1.00009814,0.28552342,45.0,1.18e-06,5.00000035,2.798877
88.19,151.792,86.8684,-72.1258,87.074,-60.2817,87.8719,168.779,1.97898057,7.30931794,13.9935165,2.83466942,5.0,45.0,3.8835169,19.99999868,1.211262
-65.3682,-16.4065,-70.9736,-16.3468,-70.6764,-14.3558,-65.0763,-14.8117,2.77210975,7.09222711,10.02495744,1.6515785,2.38437401,45.0,19.19970249,11.8750507,1.813366
13.4084,-14.4797,7.6644,-14.6201,7.6233,-13.7317,13.3283,-13.57,7.10391634,8.96600477,15.54842022,1.00000132,3.2082964,45.0,2.06e-06,19.17335889,2.806235
70.0907,-13.2091,64.5805,-13.1809,64.9604,-10.8407,70.061,-10.1902,3.94,13.26,17.1,10.37,2.9113563,45.0,2.07836381,12.42394773,2.1725645212763958
77.1098,-11.032,71.586,-12.4883,70.9535,-10.3663,76.4424,-8.1383,3.3562163,19.99992213,19.35265384,1.9955639,1.01356796,45.0,4.2820747,5.00000116,1.378576
72.8434,73.8451,67.1827,73.8522,67.173,75.7398,72.8309,76.2851,6.51561871,19.72614822,20.06914078,1.00017888,2.688902,45.0,1e-06,5.00001042,2.936714
82.7554,-25.2574,77.0113,-26.323,76.959,-22.3111,82.6624,-18.1451,8.09663695,17.27513081,21.12126532,1.00000407,2.5068442,45.0,4.53e-05,5.00007335,2.040908
-79.4677,-69.375,-85.1419,-69.4435,-84.7839,-60.4688,-79.1422,-65.0433,3.06571987,7.97023427,12.4081794,3.1501969,4.99995789,45.0,3.40571178,19.99999988,1.970593
-48.4921,-55.289,-54.1026,-54.5305,-53.5879,-53.3389,-48.0141,-54.2066,8.2723236,17.54698705,21.52217353,1.00000076,1.65782134,45.0,0.00069368,5.00000004,1.872288
69.9904,72.8419,64.3271,72.8254,64.3177,74.5325,69.9787,74.967,5.55830081,19.99893313,19.40207284,1.00000695,4.04067942,45.0,1.15e-06,5.0000057,2.329712
-69.3133,-74.6911,-74.8254,-77.03,-75.4434,-74.418,-69.9192,-72.7213,3.39073874,10.31807853,14.38864026,2.02059726,3.82783332,45.0,1.05411298,19.99999892,1.797398
-85.4095,110.422,-89.6374,40.3269,-89.4397,-86.7404,-84.8607,117.797,1.39559728,5.00002098,4.11141713,1.0000161,4.99999988,45.0,19.62953913,18.8634095,1.297255
73.7234,32.616,68.0729,31.8077,68.0341,33.736,73.6729,35.1209,7.55324485,15.09753928,23.84855201,1.00003002,2.5006328,45.0,1.04e-06,5.0,2.189216
0.8502,21.9912,-4.8333,22.0597,-4.8296,22.7592,0.8304,22.6939,3.49364893,5.82478624,10.18110204,6.09967592,3.22259161,45.0,6.17819528,19.99999999,3.29021
68.8307,-17.5694,63.2305,-16.3791,63.6595,-14.6409,69.29,-15.4209,4.57,11.16,18.69,8.45,3.04798142,45.0,2.87760934,8.61274698,2.716242695992721
-81.4264,-74.7342,-86.8999,-85.6799,-87.5451,-72.5724,-81.9929,-69.829,1.55528783,5.00029378,13.10735505,4.16493556,4.99999995,45.0,6.17213888,19.99998896,3.40599
80.0692,40.8099,74.3509,40.5398,74.3192,43.6606,80.0203,45.7209,9.39,5.67,26.77,3.8,2.3524811,45.0,6.60620599,11.09070112,2.5887566847264587
65.5552,-78.1548,60.6883,-77.9144,60.0701,-76.6059,66.1859,-76.6179,5.93923874,10.82173896,13.42304505,1.19487665,2.54887204,45.0,1.07222973,19.99999883,2.285145
-70.511,-173.114,-76.0771,-172.432,-75.4913,-169.442,-69.9416,-170.879,5.08153048,9.48546041,16.87858532,1.07460679,1.12257155,45.0,16.357244,5.00000147,1.670362
77.0397,-66.0091,71.3531,-66.8974,71.0214,-64.3342,76.6801,-62.4277,5.76589513,19.8665002,19.46860687,1.30275286,3.45593729,45.0,0.14030763,5.00000002,2.116406
-49.0592,-60.7935,-54.5766,-59.864,-53.9267,-58.7464,-48.4381,-59.7588,2.89166442,6.10485922,8.80905696,1.62557707,2.82773431,45.0,19.29276337,13.44834465,2.8228
79.051,7.8353,73.3944,6.1409,73.3354,8.7913,78.964,11.7364,5.59105819,18.70492243,22.46355006,1.00013404,2.24031605,45.0,1.42e-05,5.00000501,2.604869
66.3733,-59.2262,60.867,-57.8209,61.4684,-56.489,66.9706,-57.6065,7.91848703,17.84736754,21.36583473,1.00003003,1.86783504,45.0,7.71e-06,5.00043792,3.18345
14.2185,-14.463,8.4744,-14.6101,8.4268,-13.7191,14.1318,-13.5497,4.66485875,5.65440004,9.95392955,1.09448649,2.04315547,45.0,11.58917396,19.99999574,2.76268
88.9312,102.095,85.9143,-4.3774,85.6749,5.5984,88.4145,126.692,1.2279291,5.00001331,6.57875365,2.03385544,4.98388337,45.0,15.17559689,19.99996825,2.954201
-75.7281,-83.2867,-81.2798,-82.1948,-80.7424,-78.0081,-75.2198,-80.5976,6.9580641,18.49142722,20.01075526,1.00000002,3.53975156,45.0,1.34e-06,5.0000005,2.828321
78.4822,114.12,72.8297,113.899,72.8107,116.285,78.4544,117.616,2.10958348,5.00000541,5.32346393,1.9346753,2.79556848,45.0,17.83921864,19.99748476,3.423697
-51.7867,-7.8912,-57.3428,-6.86,-56.7706,-5.6852,-51.2504,-6.8297,7.70886241,18.23089973,19.78669525,1.00000028,3.27352812,45.0,1e-06,5.0000132,2.370979
83.8207,-166.201,78.3447,-164.437,78.9304,-161.235,84.3991,-160.097,2.1529889,5.61110118,5.67848223,2.29799936,2.79109247,45.0,19.99921317,16.46912269,2.281364
66.7933,-52.8598,61.2308,-54.0198,60.6562,-52.5723,66.1867,-51.1393,4.49430186,10.77125341,15.28213967,1.46715244,2.54406465,45.0,0.47405138,19.96703658,1.119854
-78.7326,-111.384,-84.3003,-111.129,-83.7991,-104.658,-78.2612,-107.95,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
81.0167,-59.42,75.4899,-56.3007,76.0345,-53.5425,81.5794,-55.0606,6.53144607,13.69084215,12.96442668,1.00000521,2.70597564,45.0,13.10729306,5.00001119,2.852156
61.8311,20.3141,56.1497,20.195,55.905,21.5943,61.5695,21.9796,4.79410591,7.07066605,13.70782332,1.10513419,2.51854849,45.0,12.74988452,13.05383752,1.410373
88.5926,10.3014,82.9223,1.8046,82.8506,8.143,88.2715,36.6146,3.80262248,6.25495505,11.00889801,4.1032749,4.00798577,45.0,5.82226889,19.9999949,2.027246
82.5086,-17.7355,76.8469,-20.9604,76.7632,-17.4295,82.3649,-11.7404,4.02672328,7.18374308,9.70343371,1.08984074,1.87615402,45.0,19.90885744,11.21124772,1.782124
88.2507,39.451,83.5217,14.7941,83.3751,21.0717,88.788,58.2592,4.8097184,12.51807435,13.74838287,1.0226336,3.95391024,45.0,1e-06,18.94727953,1.488083
69.8698,29.0075,64.2135,28.3892,64.1775,30.0779,69.8254,31.0926,7.61243793,15.24835425,23.50902395,1.0000848,2.63009464,45.0,1.78e-06,5.00000265,2.912412
20.5375,-66.9671,14.7797,-67.0766,14.6987,-66.1527,20.4242,-66.0158,4.65871273,5.70016107,13.09198935,4.52309261,3.89170363,45.0,3.13434481,19.9999958,3.438077
81.6723,-10.1507,76.0129,-12.7835,75.939,-9.5422,81.5513,-4.8806,4.95885076,10.80386253,14.32203154,1.28613487,3.29637492,45.0,0.3327456,19.99999978,2.050545
73.4102,-138.4295,67.77,-139.5702,67.2808,-137.3801,72.8894,-135.6206,2.96,13.95,17.24,3.4,2.52182474,45.0,1.44216021,7.49683256,2.0382522484389853
75.3391,125.7295,69.84,124.3392,69.2598,126.1394,74.7595,128.1205,2.69,16.5,25.1,2.67,2.49935325,45.0,10.68510629,12.20610783,3.2038670069783626
54.6773,-10.7263,49.1101,-11.4657,48.5603,-10.4153,54.0936,-9.5676,14.66303622,13.59961053,17.77813397,1.00000128,2.95920985,45.0,6.37e-06,5.00000178,2.035816
79.9795,16.4283,74.3323,14.2442,74.2656,17.0057,79.8781,20.6066,3.28802135,9.25194055,10.33731948,1.0307625,2.48357754,45.0,11.09627551,17.51210307,1.885433
89.0764,70.6991,84.5273,145.918,84.7075,153.63,88.8374,111.193,5.38637164,19.99923799,12.90208454,4.27709336,1.88255166,45.0,5.5464111,5.00624971,1.420522
-72.5467,-148.696,-78.08,-147.668,-77.4967,-144.548,-71.9777,-146.438,2.13972816,5.00084745,10.20639815,6.70729572,4.99999979,45.0,5.94573077,19.99999995,2.852174
-15.7373,-66.1561,-21.4857,-66.0414,-21.3293,-65.1007,-15.6106,-65.2391,4.59184967,8.17744152,13.73710631,2.51343187,3.89865274,45.0,2.08171241,19.9998055,2.305992
85.9511,-7.2165,80.3355,-15.1827,80.2262,-10.5336,85.7008,2.984,6.95659956,14.39853684,20.54183237,1.05540299,2.64333387,45.0,1e-06,9.40429337,1.599317
51.6165,20.8871,45.9347,20.7695,45.7193,21.8655,51.3822,22.1255,3.58442811,5.00027387,9.78377178,2.39536832,2.48662342,45.0,19.79793604,11.95159846,2.07473
89.0319,160.167,84.18,133.59,84.0834,140.114,89.4709,-158.512,3.45219495,10.61021099,12.06850991,3.88277538,3.06236726,45.0,1.92394332,19.99999819,1.955947
79.3843,70.6241,73.816,69.6329,73.333,72.0809,78.8789,74.173,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-50.2492,-66.6896,-55.9466,-66.3101,-55.6392,-64.8497,-49.9611,-65.3941,3.24629958,6.86865904,10.43792744,6.45020916,1.85169851,45.0,6.14520646,19.99999981,1.861135
84.2552,68.5334,78.6899,68.1526,78.214,71.6009,83.7551,74.9171,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
78.1399,32.9074,72.6027,31.9308,72.0494,34.1255,77.559,36.0223,0.44465908,19.99874969,0.78321278,10.44567823,2.33254331,45.0,11.19083892,9.804318,3.294738
86.894,104.399,81.2479,104.092,81.2196,108.593,86.8159,116.734,3.17330947,6.83245729,8.25768717,1.3552651,2.00148576,45.0,18.16009176,15.21970345,2.138655
-55.4318,-55.4322,-61.0193,-54.4839,-60.4683,-53.0779,-54.9155,-54.1982,9.00900821,17.05039877,21.99404039,1.00000038,0.94646132,45.0,6.33e-05,5.00002764,2.001994
74.7364,-113.214,69.2296,-115.138,68.5865,-113.225,74.066,-110.806,5.44012528,11.31299234,13.80725,1.12622689,3.26695912,45.0,0.04779612,19.99865024,2.941028
86.3764,-172.012,80.8041,-167.78,80.3975,-163.382,85.9756,-161.062,3.89173154,10.30327386,14.13105966,1.5525423,4.67159582,45.0,0.44979874,19.99999808,1.505067
54.7553,-175.305,49.1255,-175.718,48.7524,-174.605,54.3564,-174.058,5.19399243,17.52465187,21.46465637,1.08601789,2.80776948,45.0,1.12e-06,6.92291084,1.573455
88.9326,121.868,85.7934,20.7791,85.5705,29.9381,88.4929,147.374,5.22103631,13.84254426,20.64477491,1.00007655,3.0995801,45.0,6.19198754,5.00000033,1.310183
87.9343,121.726,82.2923,118.109,82.246,123.23,87.7694,139.54,3.15611149,8.6326165,15.72182502,1.63238603,4.99999686,45.0,0.857139,19.9999251,3.312845
66.2125,-79.0283,60.6708,-80.2085,60.173,-78.9086,65.6895,-77.502,3.42543565,5.90210362,8.81679424,2.26690944,2.50256329,45.0,18.64226187,13.44393189,1.651489
-76.264,-60.6215,-81.7651,-65.4022,-82.3898,-60.6151,-76.8494,-57.618,4.10424264,10.16263051,15.00600474,1.32224726,4.04091142,45.0,0.36401963,19.99994381,1.583344
85.4704,67.3023,79.9067,67.5578,79.4346,71.4133,84.9746,75.3301,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
88.9631,153.389,83.6063,-164.533,83.7237,-158.917,88.5,174.193,0.16544768,17.09699115,10.40919907,2.81362962,3.2638655,45.0,1.25188169,19.99898528,1.462599
89.6895,-15.4105,83.972,-39.1361,83.8854,-30.646,88.9292,34.4109,0.77425999,6.21152805,12.37528443,6.66777333,4.404858,45.0,4.56634832,19.99994788,1.648389
84.342,12.4164,78.7142,7.6983,78.6296,11.4781,84.1787,19.5841,6.17085554,17.44340258,21.7623455,1.0000107,3.62338318,45.0,1e-06,5.00000151,1.901544
88.9034,-33.4929,83.1648,-39.2891,83.0883,-31.781,88.4991,3.1455,1.61052153,5.00264961,8.65315458,8.45013436,3.60556427,45.0,7.678116,19.99985966,1.815911
-61.3446,-113.005,-66.8577,-111.679,-66.2071,-110.036,-60.7149,-111.584,3.40003527,9.37311392,13.81351344,2.40330637,4.17097508,45.0,1.83906378,19.99999214,1.99414
-50.8798,-114.871,-56.4313,-113.918,-55.8062,-112.659,-50.2791,-113.713,2.8437471,8.0372869,10.97262338,5.1655686,3.29606316,45.0,4.68493504,19.99977582,1.747336
44.0283,-66.8723,38.2988,-67.1606,38.0799,-66.0539,43.7824,-65.6746,5.7649768,6.74383172,16.03335626,1.73996911,3.74964932,45.0,0.96822565,19.99999114,3.017874
86.4886,6.2553,80.8537,14.1239,80.6146,19.4007,86.2981,20.1774,3.21594342,5.0000533,14.02270267,2.85819286,4.99999484,45.0,4.90312204,19.99999085,1.508845
-60.609,3.3192,-66.2098,2.2009,-66.5995,3.9593,-60.9802,4.7899,5.14,15.53,17.55,5.84,1.83296209,45.0,0.52612557,5.57744664,2.06421062011568
89.0599,134.748,83.8826,-167.705,84.0106,-161.807,88.7029,163.221,1.59e-05,19.9108263,0.06484619,17.52466998,0.09824956,45.0,12.40139192,5.00000015,1.392004
89.128,-141.413,84.3719,-53.5867,84.5029,-47.277,89.0467,-101.446,0.00347072,5.89061151,1.64188585,5.89639362,4.94060248,45.0,16.93751039,19.68952543,1.359227
-84.1924,111.334,-89.024,93.8037,-89.6421,149.848,-83.6425,117.223,8.4662479,17.007659,15.89039272,1.00000034,4.99999132,45.0,2.63532073,5.00038799,1.24284
82.0168,17.9603,76.3799,14.8356,76.304,17.9736,81.8909,23.1137,3.67763042,12.03182005,15.00663604,1.24640514,2.66174539,45.0,0.37624034,19.99952263,1.997913
89.4939,-140.909,85.0049,134.424,84.8928,141.964,89.1589,-88.2843,3.58057904,11.54581431,14.78801664,1.14551586,3.86019347,45.0,0.07994516,19.99993552,1.9445
